ID	Pe_F	Pe_R	Pe_ratio	Span_F	Span_R	Span_ratio
CR626927.1:4940001-4940012-4940564-4940575	12	0	0.0	6	0	0.0
CR626927.1:4944174-4944188-4944881-4944895	128	0	0.0	34	0	0.0
CR626927.1:494620-494637-494692-494709	600	0	0.0	224	3	0.01
CR626927.1:4949871-4949884-4950337-4950350	172	0	0.0	60	0	0.0
CR626927.1:4952293-4952306-4952590-4952603	390	0	0.0	144	0	0.0
CR626927.1:4953826-4953839-4954560-4954573	506	0	0.0	187	0	0.0
CR626927.1:495403-495414-496119-496130	724	0	0.0	259	0	0.0
CR626927.1:4958435-4958446-4958975-4958986	1296	0	0.0	474	0	0.0
CR626927.1:4964570-4964584-4964989-4965003	82	0	0.0	30	0	0.0
CR626927.1:4967287-4967298-4967873-4967884	200	0	0.0	63	0	0.0
CR626927.1:496884-496898-497015-497029	394	0	0.0	161	2	0.01
CR626927.1:4970835-4970848-4971308-4971321	92	0	0.0	33	0	0.0
CR626927.1:4972899-4972914-4973510-4973525	84	0	0.0	32	0	0.0
CR626927.1:4974350-4974365-4974977-4974992	22	0	0.0	7	0	0.0
CR626927.1:4976302-4976315-4976433-4976446	60	0	0.0	23	0	0.0
CR626927.1:4976860-4976873-4977000-4977013	4	0	0.0	1	0	0.0
CR626927.1:4979250-4979263-4979464-4979477	150	0	0.0	76	0	0.0
CR626927.1:4983591-4983604-4984218-4984231	814	0	0.0	265	0	0.0
CR626927.1:4984824-4984843-4984915-4984934	262	0	0.0	91	0	0.0
CR626927.1:4987435-4987455-4987487-4987507	182	0	0.0	84	0	0.0
CR626927.1:4989451-4989462-4989688-4989699	2358	0	0.0	708	0	0.0
CR626927.1:4997931-4997944-4998498-4998511	184	0	0.0	59	0	0.0
CR626927.1:4999679-4999692-4999834-4999847	24	0	0.0	8	0	0.0
CR626927.1:5000055-5000066-5000491-5000502	32	0	0.0	11	0	0.0
CR626927.1:5002202-5002213-5002281-5002292	16	0	0.0	7	0	0.0
CR626927.1:5003768-5003781-5003888-5003901	2	0	0.0	2	0	0.0
CR626927.1:5017789-5017802-5018493-5018506	88	0	0.0	36	0	0.0
CR626927.1:5019931-5019942-5020120-5020131	1804	0	0.0	636	0	0.0
CR626927.1:5020233-5020244-5020312-5020323	1144	0	0.0	534	9	0.02
CR626927.1:5023724-5023743-5024128-5024147	204	4	0.02	50	2	0.04
CR626927.1:5025132-5025143-5025634-5025645	166	0	0.0	50	0	0.0
CR626927.1:5025764-5025776-5026408-5026420	118	0	0.0	28	0	0.0
CR626927.1:5030097-5030112-5030516-5030531	1206	8	0.01	272	4	0.01
CR626927.1:5031245-5031261-5031448-5031464	74	0	0.0	24	0	0.0
CR626927.1:5032428-5032439-5032544-5032555	44	0	0.0	23	0	0.0
CR626927.1:5038220-5038233-5038424-5038437	236	0	0.0	83	0	0.0
CR626927.1:504242-504255-504687-504700	264	0	0.0	73	0	0.0
CR626927.1:5046155-5046171-5046597-5046613	430	126	0.23	117	33	0.22
CR626927.1:5049518-5049529-5049848-5049859	772	0	0.0	293	0	0.0
CR626927.1:5049919-5049932-5050327-5050340	358	0	0.0	110	0	0.0
CR626927.1:505431-505444-505693-505706	226	2	0.01	78	0	0.0
CR626927.1:5056328-5056339-5056887-5056898	936	0	0.0	311	0	0.0
CR626927.1:5060236-5060255-5060333-5060352	1694	0	0.0	626	4	0.01
CR626927.1:5061272-5061285-5061692-5061705	1518	0	0.0	534	0	0.0
CR626927.1:5062887-5062914-5062953-5062980	90	0	0.0	38	0	0.0
CR626927.1:5063476-5063490-5063540-5063554	26	0	0.0	11	0	0.0
CR626927.1:5064977-5064988-5065153-5065164	28	0	0.0	11	0	0.0
CR626927.1:5065356-5065386-5065422-5065452	4	0	0.0	2	0	0.0
CR626927.1:5067183-5067198-5067485-5067500	28	0	0.0	11	0	0.0
CR626927.1:5075790-5075803-5075853-5075866	1286	0	0.0	678	10	0.01
CR626927.1:5077016-5077027-5077186-5077197	3124	0	0.0	1224	0	0.0
CR626927.1:5078061-5078072-5078116-5078127	84	0	0.0	45	0	0.0
CR626927.1:5079836-5079849-5080256-5080269	12294	4	0.0	4213	0	0.0
CR626927.1:508062-508075-508544-508557	1326	0	0.0	381	0	0.0
CR626927.1:5081092-5081105-5081375-5081388	456	0	0.0	175	0	0.0
CR626927.1:5084815-5084826-5084919-5084930	372	0	0.0	148	1	0.01
CR626927.1:5086451-5086463-5086756-5086768	490	0	0.0	167	0	0.0
CR626927.1:5087801-5087812-5088056-5088067	970	0	0.0	263	0	0.0
CR626927.1:5090569-5090582-5091184-5091197	660	0	0.0	214	0	0.0
CR626927.1:5097373-5097388-5097533-5097548	118	0	0.0	43	0	0.0
CR626927.1:5097960-5097981-5098448-5098469	18	0	0.0	7	0	0.0
CR626927.1:5099144-5099155-5099347-5099358	284	0	0.0	97	0	0.0
CR626927.1:5100622-5100635-5100798-5100811	174	0	0.0	63	0	0.0
CR626927.1:5102333-5102346-5103032-5103045	1930	0	0.0	639	0	0.0
CR626927.1:510338-510351-510640-510653	2270	0	0.0	765	0	0.0
CR626927.1:5105616-5105629-5106182-5106195	354	0	0.0	128	0	0.0
CR626927.1:5107194-5107208-5107409-5107423	290	0	0.0	90	0	0.0
CR626927.1:510917-510931-511288-511302	2846	0	0.0	782	0	0.0
CR626927.1:5110546-5110557-5110691-5110702	1572	0	0.0	632	0	0.0
CR626927.1:5111292-5111304-5111911-5111923	722	0	0.0	256	0	0.0
CR626927.1:51114-51125-51226-51237	40	0	0.0	12	0	0.0
CR626927.1:5113009-5113022-5113634-5113647	1112	0	0.0	398	0	0.0
CR626927.1:5115392-5115405-5115530-5115543	4324	0	0.0	1664	2	0.0
CR626927.1:5116439-5116452-5116916-5116929	4968	2	0.0	1728	0	0.0
CR626927.1:5117981-5117992-5118574-5118585	242	0	0.0	89	0	0.0
CR626927.1:512149-512162-512582-512595	634	0	0.0	240	0	0.0
CR626927.1:5124226-5124239-5124531-5124544	84	0	0.0	23	0	0.0
CR626927.1:5126305-5126316-5126497-5126508	1363906	38	0.0	583415	60	0.0
CR626927.1:5130034-5130045-5130564-5130575	9558	0	0.0	4183	0	0.0
CR626927.1:514741-514754-514984-514997	1724	2	0.0	636	0	0.0
CR626927.1:5151054-5151067-5151409-5151422	342	0	0.0	116	0	0.0
CR626927.1:5160728-5160741-5161011-5161024	112	0	0.0	40	0	0.0
CR626927.1:5162565-5162578-5162861-5162874	9028	0	0.0	3175	0	0.0
CR626927.1:5171557-5171573-5171655-5171671	8	0	0.0	4	0	0.0
CR626927.1:5175120-5175131-5175480-5175491	1210	0	0.0	408	0	0.0
CR626927.1:5177309-5177321-5178014-5178026	930	0	0.0	327	0	0.0
CR626927.1:518988-519001-519424-519437	900	0	0.0	325	0	0.0
CR626927.1:5191436-5191451-5191498-5191513	810	0	0.0	432	13	0.03
CR626927.1:5193295-5193309-5193767-5193781	916	0	0.0	297	0	0.0
CR626927.1:5194920-5194933-5195576-5195589	580	0	0.0	201	0	0.0
CR626927.1:5195630-5195643-5196104-5196117	526	0	0.0	181	0	0.0
CR626927.1:5197694-5197707-5197852-5197865	528	0	0.0	219	0	0.0
CR626927.1:5200669-5200682-5200725-5200738	744	0	0.0	366	2	0.01
CR626927.1:5204802-5204815-5204975-5204988	60	0	0.0	20	0	0.0
CR626927.1:521558-521569-521614-521625	1704	0	0.0	830	3	0.0
CR626927.1:522785-522801-523063-523079	482	0	0.0	125	0	0.0
CR626927.1:524720-524731-525315-525326	2804	0	0.0	972	0	0.0
CR626927.1:526758-526775-526811-526828	2404	0	0.0	1168	1	0.0
CR626927.1:527265-527276-527449-527460	2260	0	0.0	713	0	0.0
CR626927.1:530145-530158-530475-530488	1554	0	0.0	423	0	0.0
CR626927.1:53146-53159-53596-53609	126	0	0.0	40	0	0.0
CR626927.1:533442-533455-533759-533772	568	0	0.0	197	0	0.0
CR626927.1:537731-537745-538458-538472	1354	0	0.0	394	0	0.0
CR626927.1:541511-541524-541602-541615	18	0	0.0	8	0	0.0
CR626927.1:542739-542752-543098-543111	114	0	0.0	36	0	0.0
CR626927.1:546285-546296-546651-546662	66	0	0.0	26	0	0.0
CR626927.1:547880-547893-548044-548057	48	0	0.0	14	0	0.0
CR626927.1:551948-551961-552640-552653	62	0	0.0	24	0	0.0
CR626927.1:559510-559524-560150-560164	568	0	0.0	208	0	0.0
CR626927.1:566048-566061-566730-566743	3356	0	0.0	1164	0	0.0
CR626927.1:567507-567518-567649-567660	30	0	0.0	13	0	0.0
CR626927.1:574982-575007-575050-575075	258	0	0.0	100	0	0.0
CR626927.1:577860-577871-578371-578382	68	0	0.0	27	0	0.0
CR626927.1:581253-581266-581297-581310	84	0	0.0	44	2	0.04
CR626927.1:584935-584948-585017-585030	36	0	0.0	19	0	0.0
CR626927.1:596733-596746-597279-597292	1574	0	0.0	577	0	0.0
CR626927.1:597378-597392-597750-597764	838	0	0.0	279	0	0.0
CR626927.1:601805-601819-602274-602288	508	0	0.0	176	0	0.0
CR626927.1:603195-603212-603514-603531	170	164	0.49	46	36	0.44
CR626927.1:610300-610311-610576-610587	3172	0	0.0	1105	0	0.0
CR626927.1:612165-612178-612818-612831	534	0	0.0	196	0	0.0
CR626927.1:613322-613338-613398-613414	268	0	0.0	115	2	0.02
CR626927.1:615417-615431-615689-615703	562	0	0.0	203	0	0.0
CR626927.1:617081-617092-617260-617271	2	0	0.0	0	0	NA
CR626927.1:618074-618085-618708-618719	406	0	0.0	161	0	0.0
CR626927.1:62128-62139-62455-62466	104	0	0.0	45	0	0.0
CR626927.1:626-637-736-747	88	0	0.0	44	0	0.0
CR626927.1:626674-626686-627066-627078	66	0	0.0	22	0	0.0
CR626927.1:62711-62725-62973-62987	404	0	0.0	139	0	0.0
CR626927.1:6280-6291-6782-6793	100	0	0.0	36	0	0.0
CR626927.1:628005-628019-628094-628108	364	0	0.0	224	2	0.01
CR626927.1:629685-629699-629731-629745	164	0	0.0	97	0	0.0
CR626927.1:633886-633897-634012-634023	80	0	0.0	24	0	0.0
CR626927.1:634715-634728-634766-634779	48	0	0.0	25	0	0.0
CR626927.1:635097-635110-635687-635700	164	0	0.0	55	0	0.0
CR626927.1:637471-637484-637759-637772	176	0	0.0	64	0	0.0
CR626927.1:640121-640132-640362-640373	36	0	0.0	15	0	0.0
CR626927.1:641194-641209-641255-641270	1620	2	0.0	770	3	0.0
CR626927.1:646844-646858-647340-647354	1626	0	0.0	659	0	0.0
CR626927.1:6504-6516-6609-6621	92	0	0.0	47	0	0.0
CR626927.1:652938-652954-653438-653454	1756	0	0.0	505	0	0.0
CR626927.1:657968-657981-658489-658502	1318	0	0.0	402	0	0.0
CR626927.1:658517-658528-659199-659210	1256	0	0.0	447	0	0.0
CR626927.1:659901-659912-660190-660201	656	0	0.0	235	0	0.0
CR626927.1:660380-660399-660810-660829	364	0	0.0	96	0	0.0
CR626927.1:661805-661818-662508-662521	534	0	0.0	174	0	0.0
CR626927.1:663941-663955-664136-664150	2	0	0.0	0	0	NA
CR626927.1:666099-666110-666671-666682	2238	0	0.0	803	0	0.0
CR626927.1:668092-668120-668157-668185	398	2	0.0	151	0	0.0
CR626927.1:670473-670484-671044-671055	1948	0	0.0	721	0	0.0
CR626927.1:676491-676504-676782-676795	648	0	0.0	229	0	0.0
CR626927.1:679814-679828-680337-680351	98	0	0.0	31	0	0.0
CR626927.1:683299-683310-683747-683758	258	0	0.0	108	0	0.0
CR626927.1:686379-686393-686765-686779	206	0	0.0	75	0	0.0
CR626927.1:689404-689415-689478-689489	134	0	0.0	66	1	0.01
CR626927.1:693389-693402-693864-693877	16	0	0.0	5	0	0.0
CR626927.1:696161-696175-696629-696643	10	0	0.0	1	0	0.0
CR626927.1:700317-700330-700873-700886	3944	0	0.0	737	0	0.0
CR626927.1:70917-70928-71609-71620	1684	0	0.0	576	0	0.0
CR626927.1:709671-709684-710147-710160	36	0	0.0	12	0	0.0
CR626927.1:714451-714464-714989-715002	20	0	0.0	6	0	0.0
CR626927.1:716154-716167-716296-716309	5518	0	0.0	1928	4	0.0
CR626927.1:721400-721414-721779-721793	2842	0	0.0	970	0	0.0
CR626927.1:724239-724250-724867-724878	1318	0	0.0	442	0	0.0
CR626927.1:732942-732956-733016-733030	3012	0	0.0	1497	31	0.02
CR626927.1:73339-73356-73400-73417	1082	0	0.0	516	4	0.01
CR626927.1:736872-736883-736934-736945	628	0	0.0	339	5	0.01
CR626927.1:737151-737164-737726-737739	1390	0	0.0	464	0	0.0
CR626927.1:737740-737753-737935-737948	766	0	0.0	206	0	0.0
CR626927.1:738509-738522-738724-738737	194	0	0.0	84	0	0.0
CR626927.1:738914-738930-738969-738985	164	0	0.0	94	2	0.02
CR626927.1:739086-739099-739654-739667	316	0	0.0	115	0	0.0
CR626927.1:739697-739710-740037-740050	252	0	0.0	89	0	0.0
CR626927.1:741241-741252-741430-741441	602	0	0.0	219	0	0.0
CR626927.1:741505-741516-742061-742072	532	0	0.0	178	0	0.0
CR626927.1:742499-742513-742852-742866	412	0	0.0	140	0	0.0
CR626927.1:745828-745841-746305-746318	380	0	0.0	132	0	0.0
CR626927.1:746857-746870-747179-747192	1086	0	0.0	366	0	0.0
CR626927.1:747445-747456-747868-747879	1090	0	0.0	391	0	0.0
CR626927.1:750632-750646-751087-751101	1324	0	0.0	391	0	0.0
CR626927.1:754430-754446-754485-754501	836	0	0.0	411	2	0.0
CR626927.1:755510-755524-755620-755634	14	0	0.0	6	0	0.0
CR626927.1:755769-755782-756273-756286	48	0	0.0	18	0	0.0
CR626927.1:761745-761756-762200-762211	28	0	0.0	12	0	0.0
CR626927.1:765260-765271-765517-765528	746	0	0.0	295	0	0.0
CR626927.1:767533-767544-767635-767646	174	0	0.0	87	0	0.0
CR626927.1:770896-770909-771525-771538	144	0	0.0	47	0	0.0
CR626927.1:773170-773181-773261-773272	682	0	0.0	296	4	0.01
CR626927.1:781620-781633-781801-781814	734	0	0.0	289	0	0.0
CR626927.1:783579-783592-783645-783658	1228	0	0.0	671	9	0.01
CR626927.1:787762-787773-788140-788151	2412	0	0.0	924	0	0.0
CR626927.1:788558-788571-789031-789044	1308	0	0.0	481	0	0.0
CR626927.1:793812-793823-794199-794210	802	0	0.0	266	0	0.0
CR626927.1:798076-798087-798660-798671	136	0	0.0	49	0	0.0
CR626927.1:799230-799244-799952-799966	188	2	0.01	71	0	0.0
CR626927.1:800822-800833-801264-801275	82	0	0.0	30	0	0.0
CR626927.1:806459-806473-806614-806628	148	0	0.0	50	0	0.0
CR626927.1:806753-806767-807171-807185	98	0	0.0	33	0	0.0
CR626927.1:809480-809494-810147-810161	2540	0	0.0	834	0	0.0
CR626927.1:814233-814245-814402-814414	220	0	0.0	72	0	0.0
CR626927.1:815382-815395-815643-815656	1138	0	0.0	385	0	0.0
CR626927.1:825440-825453-825633-825646	266	0	0.0	90	0	0.0
CR626927.1:825937-825951-826642-826656	626	0	0.0	235	0	0.0
CR626927.1:833919-833932-834028-834041	448	0	0.0	197	2	0.01
CR626927.1:836199-836213-836775-836789	280	0	0.0	100	0	0.0
CR626927.1:856961-856984-857017-857040	1074	0	0.0	506	0	0.0
CR626927.1:861512-861525-861712-861725	2012	0	0.0	650	0	0.0
CR626927.1:866352-866365-866517-866530	456	0	0.0	152	0	0.0
CR626927.1:867103-867116-867255-867268	1130	0	0.0	451	0	0.0
CR626927.1:869948-869961-870587-870600	30	0	0.0	8	0	0.0
CR626927.1:875546-875557-875946-875957	1024	0	0.0	325	0	0.0
CR626927.1:877906-877917-878452-878463	1316	0	0.0	478	0	0.0
CR626927.1:879414-879427-879847-879860	836	0	0.0	292	0	0.0
CR626927.1:880339-880354-880536-880551	652	0	0.0	221	0	0.0
CR626927.1:881685-881698-882157-882170	322	0	0.0	105	0	0.0
CR626927.1:885484-885495-885889-885900	646	0	0.0	247	0	0.0
CR626927.1:88680-88693-89166-89179	3668	0	0.0	1270	0	0.0
CR626927.1:8902-8914-9355-9367	42	0	0.0	17	0	0.0
CR626927.1:890726-890739-891229-891242	226	0	0.0	71	0	0.0
CR626927.1:892081-892105-892142-892166	6	0	0.0	1	0	0.0
CR626927.1:895225-895236-895558-895569	144	0	0.0	47	0	0.0
CR626927.1:89788-89805-89932-89949	68	2	0.03	1	0	0.0
CR626927.1:900369-900381-900529-900541	16	0	0.0	7	0	0.0
CR626927.1:901569-901589-901822-901842	10	0	0.0	4	0	0.0
CR626927.1:911059-911070-911465-911476	12	0	0.0	4	0	0.0
CR626927.1:911570-911585-911937-911952	14	0	0.0	6	0	0.0
CR626927.1:913517-913530-914088-914101	12	0	0.0	4	0	0.0
CR626927.1:915651-915665-915867-915881	508	0	0.0	191	0	0.0
CR626927.1:91900-91926-92045-92071	4	2	0.33	2	1	0.33
CR626927.1:92114-92129-92225-92240	26	0	0.0	15	0	0.0
CR626927.1:931359-931370-932077-932088	24	0	0.0	9	0	0.0
CR626927.1:93487-93500-93837-93850	2	0	0.0	1	0	0.0
CR626927.1:939731-939743-940262-940274	136	0	0.0	43	0	0.0
CR626927.1:943604-943617-943957-943970	90	0	0.0	31	0	0.0
CR626927.1:945485-945500-946181-946196	332	0	0.0	123	0	0.0
CR626927.1:959495-959508-959809-959822	316	0	0.0	105	0	0.0
CR626927.1:960765-960778-960986-960999	324	0	0.0	111	0	0.0
CR626927.1:967824-967837-968055-968068	144	0	0.0	46	0	0.0
CR626927.1:970374-970387-970917-970930	236	0	0.0	78	0	0.0
CR626927.1:972737-972750-972906-972919	1426	0	0.0	487	0	0.0
CR626927.1:976106-976119-976427-976440	2244	0	0.0	846	0	0.0
CR626927.1:976970-976984-977436-977450	2298	0	0.0	789	0	0.0
CR626927.1:982624-982638-983280-983294	34	0	0.0	11	0	0.0
CR626927.1:985266-985277-985681-985692	84	0	0.0	30	0	0.0
CR626927.1:987057-987068-987177-987188	242	0	0.0	103	2	0.02
CR626927.1:990673-990687-990979-990993	24	0	0.0	9	0	0.0
CR626927.1:993224-993237-993427-993440	40	0	0.0	15	0	0.0
CR626927.1:994256-994267-994329-994340	86	0	0.0	50	0	0.0
CR626927.1:995666-995679-996200-996213	172	0	0.0	46	0	0.0
CR626927.1:997728-997742-997959-997973	1368	0	0.0	446	0	0.0
CR626927.1:1011752-1011777-1012235-1012260	0	0	NA	0	0	NA
CR626927.1:1370930-1370942-1371049-1371061	0	0	NA	0	0	NA
CR626927.1:1501067-1501081-1501519-1501533	0	0	NA	0	0	NA
CR626927.1:1515385-1515396-1515800-1515811	0	0	NA	0	0	NA
CR626927.1:1518020-1518033-1518064-1518077	0	0	NA	0	0	NA
CR626927.1:1620969-1620980-1621055-1621066	0	0	NA	0	0	NA
CR626927.1:2066035-2066046-2066748-2066759	0	0	NA	0	0	NA
CR626927.1:2069906-2069918-2070391-2070403	0	0	NA	0	0	NA
CR626927.1:2163963-2163974-2164008-2164019	0	0	NA	0	0	NA
CR626927.1:2167460-2167473-2167822-2167835	0	0	NA	0	0	NA
CR626927.1:2470804-2470818-2470914-2470928	0	0	NA	0	0	NA
CR626927.1:2470994-2471008-2471342-2471356	0	0	NA	0	0	NA
CR626927.1:2544175-2544195-2544322-2544342	0	0	NA	0	0	NA
CR626927.1:2681553-2681567-2682152-2682166	0	0	NA	0	0	NA
CR626927.1:2939043-2939060-2939146-2939163	0	0	NA	0	0	NA
CR626927.1:3000598-3000609-3000843-3000854	0	0	NA	0	0	NA
CR626927.1:3334789-3334812-3334869-3334892	0	0	NA	0	0	NA
CR626927.1:3870199-3870210-3870261-3870272	0	0	NA	0	0	NA
CR626927.1:3872623-3872636-3873112-3873125	0	0	NA	0	0	NA
CR626927.1:3923956-3923969-3924223-3924236	0	0	NA	0	0	NA
CR626927.1:4361353-4361375-4361564-4361586	0	0	NA	0	0	NA
CR626927.1:4530181-4530192-4530223-4530234	0	0	NA	0	0	NA
CR626927.1:894510-894530-894704-894724	0	0	NA	0	0	NA
