ID	Pe_F	Pe_R	Pe_ratio	Span_F	Span_R	Span_ratio
CR626927.1:5111292-5111304-5111911-5111923	0	0	NA	0	0	NA
CR626927.1:51114-51125-51226-51237	0	0	NA	0	0	NA
CR626927.1:5113009-5113022-5113634-5113647	0	0	NA	0	0	NA
CR626927.1:5115392-5115405-5115530-5115543	0	0	NA	0	0	NA
CR626927.1:5116439-5116452-5116916-5116929	0	0	NA	0	0	NA
CR626927.1:5117981-5117992-5118574-5118585	0	0	NA	0	0	NA
CR626927.1:512149-512162-512582-512595	0	0	NA	0	0	NA
CR626927.1:5124226-5124239-5124531-5124544	0	0	NA	0	0	NA
CR626927.1:5126305-5126316-5126497-5126508	0	0	NA	0	0	NA
CR626927.1:5130034-5130045-5130564-5130575	0	0	NA	0	0	NA
CR626927.1:514741-514754-514984-514997	0	0	NA	0	0	NA
CR626927.1:5151054-5151067-5151409-5151422	0	0	NA	0	0	NA
CR626927.1:5160728-5160741-5161011-5161024	0	0	NA	0	0	NA
CR626927.1:5162565-5162578-5162861-5162874	0	0	NA	0	0	NA
CR626927.1:5171557-5171573-5171655-5171671	0	0	NA	0	0	NA
CR626927.1:5175120-5175131-5175480-5175491	0	0	NA	0	0	NA
CR626927.1:5177309-5177321-5178014-5178026	0	0	NA	0	0	NA
CR626927.1:518988-519001-519424-519437	0	0	NA	0	0	NA
CR626927.1:5191436-5191451-5191498-5191513	0	0	NA	0	0	NA
CR626927.1:5193295-5193309-5193767-5193781	0	0	NA	0	0	NA
CR626927.1:5194920-5194933-5195576-5195589	0	0	NA	0	0	NA
CR626927.1:5195630-5195643-5196104-5196117	0	0	NA	0	0	NA
CR626927.1:5197694-5197707-5197852-5197865	0	0	NA	0	0	NA
CR626927.1:5200669-5200682-5200725-5200738	0	0	NA	0	0	NA
CR626927.1:5204802-5204815-5204975-5204988	0	0	NA	0	0	NA
CR626927.1:521558-521569-521614-521625	0	0	NA	0	0	NA
CR626927.1:522785-522801-523063-523079	0	0	NA	0	0	NA
CR626927.1:524720-524731-525315-525326	0	0	NA	0	0	NA
CR626927.1:526758-526775-526811-526828	0	0	NA	0	0	NA
CR626927.1:527265-527276-527449-527460	0	0	NA	0	0	NA
CR626927.1:530145-530158-530475-530488	0	0	NA	0	0	NA
CR626927.1:53146-53159-53596-53609	0	0	NA	0	0	NA
CR626927.1:533442-533455-533759-533772	0	0	NA	0	0	NA
CR626927.1:537731-537745-538458-538472	0	0	NA	0	0	NA
CR626927.1:541511-541524-541602-541615	0	0	NA	0	0	NA
CR626927.1:542739-542752-543098-543111	0	0	NA	0	0	NA
CR626927.1:546285-546296-546651-546662	0	0	NA	0	0	NA
CR626927.1:547880-547893-548044-548057	0	0	NA	0	0	NA
CR626927.1:551948-551961-552640-552653	0	0	NA	0	0	NA
CR626927.1:559510-559524-560150-560164	0	0	NA	0	0	NA
CR626927.1:566048-566061-566730-566743	0	0	NA	0	0	NA
CR626927.1:567507-567518-567649-567660	0	0	NA	0	0	NA
CR626927.1:574982-575007-575050-575075	0	0	NA	0	0	NA
CR626927.1:577860-577871-578371-578382	0	0	NA	0	0	NA
CR626927.1:581253-581266-581297-581310	0	0	NA	0	0	NA
CR626927.1:584935-584948-585017-585030	0	0	NA	0	0	NA
CR626927.1:596733-596746-597279-597292	0	0	NA	0	0	NA
CR626927.1:597378-597392-597750-597764	0	0	NA	0	0	NA
CR626927.1:601805-601819-602274-602288	0	0	NA	0	0	NA
CR626927.1:603195-603212-603514-603531	0	0	NA	0	0	NA
CR626927.1:610300-610311-610576-610587	0	0	NA	0	0	NA
CR626927.1:612165-612178-612818-612831	0	0	NA	0	0	NA
CR626927.1:613322-613338-613398-613414	0	0	NA	0	0	NA
CR626927.1:615417-615431-615689-615703	0	0	NA	0	0	NA
CR626927.1:617081-617092-617260-617271	0	0	NA	0	0	NA
CR626927.1:618074-618085-618708-618719	0	0	NA	0	0	NA
CR626927.1:62128-62139-62455-62466	0	0	NA	0	0	NA
CR626927.1:626-637-736-747	0	0	NA	0	0	NA
CR626927.1:626674-626686-627066-627078	0	0	NA	0	0	NA
CR626927.1:62711-62725-62973-62987	0	0	NA	0	0	NA
CR626927.1:6280-6291-6782-6793	0	0	NA	0	0	NA
CR626927.1:628005-628019-628094-628108	0	0	NA	0	0	NA
CR626927.1:629685-629699-629731-629745	0	0	NA	0	0	NA
CR626927.1:633886-633897-634012-634023	0	0	NA	0	0	NA
CR626927.1:634715-634728-634766-634779	0	0	NA	0	0	NA
CR626927.1:635097-635110-635687-635700	0	0	NA	0	0	NA
CR626927.1:637471-637484-637759-637772	0	0	NA	0	0	NA
CR626927.1:640121-640132-640362-640373	0	0	NA	0	0	NA
CR626927.1:641194-641209-641255-641270	0	0	NA	0	0	NA
CR626927.1:646844-646858-647340-647354	0	0	NA	0	0	NA
CR626927.1:6504-6516-6609-6621	0	0	NA	0	0	NA
CR626927.1:652938-652954-653438-653454	0	0	NA	0	0	NA
CR626927.1:657968-657981-658489-658502	0	0	NA	0	0	NA
CR626927.1:658517-658528-659199-659210	0	0	NA	0	0	NA
CR626927.1:659901-659912-660190-660201	0	0	NA	0	0	NA
CR626927.1:660380-660399-660810-660829	0	0	NA	0	0	NA
CR626927.1:661805-661818-662508-662521	0	0	NA	0	0	NA
CR626927.1:663941-663955-664136-664150	0	0	NA	0	0	NA
CR626927.1:666099-666110-666671-666682	0	0	NA	0	0	NA
CR626927.1:668092-668120-668157-668185	0	0	NA	0	0	NA
CR626927.1:670473-670484-671044-671055	0	0	NA	0	0	NA
CR626927.1:676491-676504-676782-676795	0	0	NA	0	0	NA
CR626927.1:679814-679828-680337-680351	0	0	NA	0	0	NA
CR626927.1:683299-683310-683747-683758	0	0	NA	0	0	NA
CR626927.1:686379-686393-686765-686779	0	0	NA	0	0	NA
CR626927.1:689404-689415-689478-689489	0	0	NA	0	0	NA
CR626927.1:693389-693402-693864-693877	0	0	NA	0	0	NA
CR626927.1:696161-696175-696629-696643	0	0	NA	0	0	NA
CR626927.1:700317-700330-700873-700886	0	0	NA	0	0	NA
CR626927.1:70917-70928-71609-71620	0	0	NA	0	0	NA
CR626927.1:709671-709684-710147-710160	0	0	NA	0	0	NA
CR626927.1:714451-714464-714989-715002	0	0	NA	0	0	NA
CR626927.1:716154-716167-716296-716309	0	0	NA	0	0	NA
CR626927.1:721400-721414-721779-721793	0	0	NA	0	0	NA
CR626927.1:724239-724250-724867-724878	0	0	NA	0	0	NA
CR626927.1:732942-732956-733016-733030	0	0	NA	0	0	NA
CR626927.1:73339-73356-73400-73417	0	0	NA	0	0	NA
CR626927.1:736872-736883-736934-736945	0	0	NA	0	0	NA
CR626927.1:737151-737164-737726-737739	0	0	NA	0	0	NA
CR626927.1:737740-737753-737935-737948	0	0	NA	0	0	NA
CR626927.1:738509-738522-738724-738737	0	0	NA	0	0	NA
CR626927.1:738914-738930-738969-738985	0	0	NA	0	0	NA
CR626927.1:739086-739099-739654-739667	0	0	NA	0	0	NA
CR626927.1:739697-739710-740037-740050	0	0	NA	0	0	NA
CR626927.1:741241-741252-741430-741441	0	0	NA	0	0	NA
CR626927.1:741505-741516-742061-742072	0	0	NA	0	0	NA
CR626927.1:742499-742513-742852-742866	0	0	NA	0	0	NA
CR626927.1:745828-745841-746305-746318	0	0	NA	0	0	NA
CR626927.1:746857-746870-747179-747192	0	0	NA	0	0	NA
CR626927.1:747445-747456-747868-747879	0	0	NA	0	0	NA
CR626927.1:750632-750646-751087-751101	0	0	NA	0	0	NA
CR626927.1:754430-754446-754485-754501	0	0	NA	0	0	NA
CR626927.1:755510-755524-755620-755634	0	0	NA	0	0	NA
CR626927.1:755769-755782-756273-756286	0	0	NA	0	0	NA
CR626927.1:761745-761756-762200-762211	0	0	NA	0	0	NA
CR626927.1:765260-765271-765517-765528	0	0	NA	0	0	NA
CR626927.1:767533-767544-767635-767646	0	0	NA	0	0	NA
CR626927.1:770896-770909-771525-771538	0	0	NA	0	0	NA
CR626927.1:773170-773181-773261-773272	0	0	NA	0	0	NA
CR626927.1:781620-781633-781801-781814	0	0	NA	0	0	NA
CR626927.1:783579-783592-783645-783658	0	0	NA	0	0	NA
CR626927.1:787762-787773-788140-788151	0	0	NA	0	0	NA
CR626927.1:788558-788571-789031-789044	0	0	NA	0	0	NA
CR626927.1:793812-793823-794199-794210	0	0	NA	0	0	NA
CR626927.1:798076-798087-798660-798671	0	0	NA	0	0	NA
CR626927.1:799230-799244-799952-799966	0	0	NA	0	0	NA
CR626927.1:800822-800833-801264-801275	0	0	NA	0	0	NA
CR626927.1:806459-806473-806614-806628	0	0	NA	0	0	NA
CR626927.1:806753-806767-807171-807185	0	0	NA	0	0	NA
CR626927.1:809480-809494-810147-810161	0	0	NA	0	0	NA
CR626927.1:814233-814245-814402-814414	0	0	NA	0	0	NA
CR626927.1:815382-815395-815643-815656	0	0	NA	0	0	NA
CR626927.1:825440-825453-825633-825646	0	0	NA	0	0	NA
CR626927.1:825937-825951-826642-826656	0	0	NA	0	0	NA
CR626927.1:833919-833932-834028-834041	0	0	NA	0	0	NA
CR626927.1:836199-836213-836775-836789	0	0	NA	0	0	NA
CR626927.1:856961-856984-857017-857040	0	0	NA	0	0	NA
CR626927.1:861512-861525-861712-861725	0	0	NA	0	0	NA
CR626927.1:866352-866365-866517-866530	0	0	NA	0	0	NA
CR626927.1:867103-867116-867255-867268	0	0	NA	0	0	NA
CR626927.1:869948-869961-870587-870600	0	0	NA	0	0	NA
CR626927.1:875546-875557-875946-875957	0	0	NA	0	0	NA
CR626927.1:877906-877917-878452-878463	0	0	NA	0	0	NA
CR626927.1:879414-879427-879847-879860	0	0	NA	0	0	NA
CR626927.1:880339-880354-880536-880551	0	0	NA	0	0	NA
CR626927.1:881685-881698-882157-882170	0	0	NA	0	0	NA
CR626927.1:885484-885495-885889-885900	0	0	NA	0	0	NA
CR626927.1:88680-88693-89166-89179	0	0	NA	0	0	NA
CR626927.1:8902-8914-9355-9367	0	0	NA	0	0	NA
CR626927.1:890726-890739-891229-891242	0	0	NA	0	0	NA
CR626927.1:892081-892105-892142-892166	0	0	NA	0	0	NA
CR626927.1:894510-894530-894704-894724	0	0	NA	0	0	NA
CR626927.1:895225-895236-895558-895569	0	0	NA	0	0	NA
CR626927.1:89788-89805-89932-89949	0	0	NA	0	0	NA
CR626927.1:900369-900381-900529-900541	0	0	NA	0	0	NA
CR626927.1:901569-901589-901822-901842	0	0	NA	0	0	NA
CR626927.1:911059-911070-911465-911476	0	0	NA	0	0	NA
CR626927.1:911570-911585-911937-911952	0	0	NA	0	0	NA
CR626927.1:913517-913530-914088-914101	0	0	NA	0	0	NA
CR626927.1:915651-915665-915867-915881	0	0	NA	0	0	NA
CR626927.1:91900-91926-92045-92071	0	0	NA	0	0	NA
CR626927.1:92114-92129-92225-92240	0	0	NA	0	0	NA
CR626927.1:931359-931370-932077-932088	0	0	NA	0	0	NA
CR626927.1:93487-93500-93837-93850	0	0	NA	0	0	NA
CR626927.1:939731-939743-940262-940274	0	0	NA	0	0	NA
CR626927.1:943604-943617-943957-943970	0	0	NA	0	0	NA
CR626927.1:945485-945500-946181-946196	0	0	NA	0	0	NA
CR626927.1:959495-959508-959809-959822	0	0	NA	0	0	NA
CR626927.1:960765-960778-960986-960999	0	0	NA	0	0	NA
CR626927.1:967824-967837-968055-968068	0	0	NA	0	0	NA
CR626927.1:970374-970387-970917-970930	0	0	NA	0	0	NA
CR626927.1:972737-972750-972906-972919	0	0	NA	0	0	NA
CR626927.1:976106-976119-976427-976440	0	0	NA	0	0	NA
CR626927.1:976970-976984-977436-977450	0	0	NA	0	0	NA
CR626927.1:982624-982638-983280-983294	0	0	NA	0	0	NA
CR626927.1:985266-985277-985681-985692	0	0	NA	0	0	NA
CR626927.1:987057-987068-987177-987188	0	0	NA	0	0	NA
CR626927.1:990673-990687-990979-990993	0	0	NA	0	0	NA
CR626927.1:993224-993237-993427-993440	0	0	NA	0	0	NA
CR626927.1:994256-994267-994329-994340	0	0	NA	0	0	NA
CR626927.1:995666-995679-996200-996213	0	0	NA	0	0	NA
CR626927.1:997728-997742-997959-997973	0	0	NA	0	0	NA
